Nom de la région,Code département,Nom de la commune,population_2016,Code INSEE
Occitanie,46,Ginouillac,159.0,46121.0
Grand Est,52,Aizanville,37.0,52005.0
Hauts-de-France,80,Bouquemaison,521.0,80122.0
Hauts-de-France,80,Esclainvillers,169.0,80283.0
Occitanie,30,Crespian,408.0,30098.0
Bourgogne-Franche-Comté,71,Montagny-sur-Grosne,125.0,71304.0
Nouvelle-Aquitaine,24,Vitrac,829.0,24587.0
Normandie,50,Saint-Amand-Villages,2615.0,50444.0
Grand Est,67,Bootzheim,732.0,67056.0
Auvergne-Rhône-Alpes,63,Montpeyroux,356.0,63241.0
Auvergne-Rhône-Alpes,15,Saint-Saturnin,210.0,15213.0
Normandie,50,La Hague,12145.0,50041.0
Normandie,14,Les Loges,126.0,14374.0
Grand Est,57,Merschweiller,237.0,57459.0
Auvergne-Rhône-Alpes,42,Boyer,207.0,42025.0
Provence-Alpes-Côte d'Azur,84,Morières-lès-Avignon,8419.0,84081.0
Hauts-de-France,02,Beautor,2728.0,2059.0
Grand Est,67,Weiterswiller,537.0,67524.0
Hauts-de-France,62,Saint-Inglevert,777.0,62751.0
Occitanie,09,Bompas,208.0,9058.0
Hauts-de-France,02,Vivières,408.0,2822.0
Normandie,27,Flipou,333.0,27247.0
Normandie,27,Grossœuvre,1241.0,27301.0
Centre-Val de Loire,28,Saint-Bomer,202.0,28327.0
Occitanie,31,Mane,1006.0,31315.0
Nouvelle-Aquitaine,33,Castelviel,227.0,33105.0
Nouvelle-Aquitaine,33,Donnezac,915.0,33151.0
Occitanie,34,Saint-Christol,1408.0,34246.0
Centre-Val de Loire,37,Noizay,1170.0,37171.0
Auvergne-Rhône-Alpes,42,Chalain-le-Comtal,726.0,42038.0
Auvergne-Rhône-Alpes,43,Sembadel,236.0,43237.0
Occitanie,46,Ussel,92.0,46323.0
Grand Est,51,Florent-en-Argonne,248.0,51253.0
Grand Est,57,Breidenbach,343.0,57108.0
Hauts-de-France,62,Oblinghem,375.0,62632.0
Hauts-de-France,62,Rivière,1150.0,62712.0
Hauts-de-France,62,Wimereux,6973.0,62893.0
Occitanie,65,Libaros,136.0,65274.0
Occitanie,65,Soublecause,190.0,65432.0
Occitanie,66,Ille-sur-Têt,5519.0,66088.0
Grand Est,67,Goxwiller,860.0,67164.0
Auvergne-Rhône-Alpes,69,Gleizé,7805.0,69092.0
Bourgogne-Franche-Comté,70,La Grande-Résie,84.0,70443.0
Auvergne-Rhône-Alpes,73,Flumet,841.0,73114.0
Normandie,76,Beuzevillette,669.0,76092.0
Auvergne-Rhône-Alpes,01,Seillonnaz,141.0,1400.0
Hauts-de-France,02,Cœuvres-et-Valsery,445.0,2201.0
Provence-Alpes-Côte d'Azur,05,Upaix,455.0,5173.0
Auvergne-Rhône-Alpes,07,Thorrenc,240.0,7321.0
Grand Est,10,Piney,1529.0,10287.0
Bourgogne-Franche-Comté,21,Massingy-lès-Vitteaux,99.0,21395.0
Bourgogne-Franche-Comté,25,Goux-les-Usiers,737.0,25282.0
Normandie,27,Beaubray,327.0,27047.0
Normandie,76,Villers-Écalles,1795.0,76743.0
Île-de-France,78,Montainville,532.0,78415.0
Auvergne-Rhône-Alpes,74,Saint-Jean-d'Aulps,1363.0,74238.0
Nouvelle-Aquitaine,19,Saint-Étienne-la-Geneste,95.0,19200.0
Nouvelle-Aquitaine,33,Lignan-de-Bazas,403.0,33244.0
Centre-Val de Loire,18,Saint-Georges-de-Poisieux,467.0,18209.0
Bourgogne-Franche-Comté,25,Myon,191.0,25416.0
Normandie,61,Champosoult,96.0,61089.0
Hauts-de-France,60,Buicourt,146.0,60114.0
Île-de-France,77,Mauregard,342.0,77282.0
Occitanie,11,Saint-Denis,525.0,11339.0
Grand Est,08,Fagnon,340.0,8162.0
Hauts-de-France,80,Fort-Mahon-Plage,1233.0,80333.0
Occitanie,31,Boissède,72.0,31072.0
Normandie,76,Saint-Denis-d'Aclon,138.0,76572.0
Auvergne-Rhône-Alpes,63,Chaptuzat,501.0,63090.0
Normandie,50,Vernix,163.0,50628.0
Grand Est,67,Villé,1886.0,67507.0
Normandie,61,Saires-la-Verrerie,311.0,61459.0
Nouvelle-Aquitaine,16,Plassac-Rouffiac,409.0,16263.0
Bourgogne-Franche-Comté,21,Longchamp,1301.0,21351.0
Occitanie,46,Saint-Denis-Catus,186.0,46264.0
Normandie,61,Chahains,91.0,61080.0
Bretagne,29,Ouessant,862.0,29155.0
Hauts-de-France,80,Auchonvillers,146.0,80038.0
Normandie,27,Château-sur-Epte,595.0,27152.0
Pays de la Loire,85,La Boissière-des-Landes,1396.0,85026.0
Nouvelle-Aquitaine,87,Domps,123.0,87058.0
Bourgogne-Franche-Comté,89,Escolives-Sainte-Camille,722.0,89155.0
Bourgogne-Franche-Comté,89,Pacy-sur-Armançon,196.0,89284.0
Grand Est,55,Seuzey,110.0,55487.0
Grand Est,55,Vadelaincourt,85.0,55525.0
Bretagne,56,Rohan,1685.0,56198.0
Hauts-de-France,59,Forest-sur-Marque,1466.0,59247.0
Hauts-de-France,60,La Neuville-sur-Ressons,219.0,60459.0
Normandie,61,Coulmer,87.0,61122.0
Hauts-de-France,62,Hervelinghen,238.0,62444.0
Nouvelle-Aquitaine,64,Morlanne,608.0,64406.0
Grand Est,67,Dieffenthal,260.0,67094.0
Grand Est,67,Petersbach,651.0,67370.0
Grand Est,68,Wentzwiller,760.0,68362.0
Bourgogne-Franche-Comté,70,Esboz-Brest,462.0,70216.0
Bourgogne-Franche-Comté,70,Saint-Loup-sur-Semouse,3327.0,70467.0
Auvergne-Rhône-Alpes,73,Saint-Pierre-de-Belleville,170.0,73272.0
Normandie,27,Marais-Vernier,521.0,27388.0
Occitanie,31,Montgazin,200.0,31379.0
Nouvelle-Aquitaine,33,Dieulivol,337.0,33150.0
Bretagne,35,Beaucé,1370.0,35021.0
Auvergne-Rhône-Alpes,38,Le Champ-près-Froges,1223.0,38070.0
Auvergne-Rhône-Alpes,38,Valbonnais,506.0,38518.0
Bourgogne-Franche-Comté,39,Sirod,552.0,39517.0
Centre-Val de Loire,41,Cellé,233.0,41030.0
Auvergne-Rhône-Alpes,43,Allègre,948.0,43003.0
Pays de la Loire,49,Juvardeil,836.0,49170.0
Grand Est,51,Vienne-la-Ville,180.0,51620.0
Grand Est,52,Roches-sur-Marne,557.0,52429.0
Auvergne-Rhône-Alpes,03,Monétay-sur-Loire,272.0,3177.0
Provence-Alpes-Côte d'Azur,05,Rochebrune,170.0,5121.0
Provence-Alpes-Côte d'Azur,06,Grasse,51705.0,6069.0
Grand Est,08,Saint-Juvin,107.0,8383.0
Grand Est,10,Lantages,249.0,10188.0
Normandie,14,Grainville-Langannerie,727.0,14310.0
Nouvelle-Aquitaine,19,Malemort,8237.0,19123.0
Bretagne,22,Landebaëron,189.0,22095.0
Bretagne,22,Saint-Pôtan,817.0,22323.0
Nouvelle-Aquitaine,24,Sergeac,224.0,24531.0
Bourgogne-Franche-Comté,25,Chaffois,992.0,25110.0
Bourgogne-Franche-Comté,25,Lantenne-Vertière,548.0,25326.0
Bourgogne-Franche-Comté,25,Naisey-les-Granges,818.0,25417.0
Bourgogne-Franche-Comté,25,Sancey,1349.0,25529.0
Auvergne-Rhône-Alpes,26,Piégros-la-Clastre,859.0,26234.0
Normandie,27,Corneville-sur-Risle,1385.0,27174.0
Normandie,27,Dardez,160.0,27200.0
Nouvelle-Aquitaine,86,Vaux,824.0,86278.0
Hauts-de-France,59,Bersillies,261.0,59072.0
Grand Est,88,Sapois,662.0,88442.0
Bourgogne-Franche-Comté,89,Sainpuits,328.0,89331.0
Bourgogne-Franche-Comté,89,Vermenton,1349.0,89441.0
Provence-Alpes-Côte d'Azur,04,Thèze,237.0,4216.0
Grand Est,08,Rilly-sur-Aisne,140.0,8364.0
Grand Est,10,Chacenay,49.0,10071.0
Grand Est,10,Champfleury,111.0,10075.0
Grand Est,10,Prunay-Belleville,237.0,10308.0
Occitanie,11,Maisons,45.0,11213.0
Occitanie,12,Balaguier-d'Olt,161.0,12018.0
Occitanie,12,Montsalès,329.0,12158.0
Normandie,14,Bonneville-sur-Touques,375.0,14086.0
Nouvelle-Aquitaine,19,Chenailler-Mascheix,208.0,19054.0
Nouvelle-Aquitaine,19,Gumond,101.0,19090.0
Bourgogne-Franche-Comté,21,Binges,784.0,21076.0
Nouvelle-Aquitaine,23,Saint-Germain-Beaupré,450.0,23199.0
Bourgogne-Franche-Comté,25,Pirey,2091.0,25454.0
Grand Est,54,Manoncourt-en-Woëvre,247.0,54346.0
Hauts-de-France,59,Quiévrechain,6386.0,59484.0
Normandie,61,La Lande-Patry,1830.0,61218.0
Hauts-de-France,62,Brévillers,165.0,62175.0
Hauts-de-France,62,Cormont,332.0,62241.0
Auvergne-Rhône-Alpes,63,Chapdes-Beaufort,1087.0,63085.0
Auvergne-Rhône-Alpes,69,Avenas,126.0,69015.0
Bourgogne-Franche-Comté,70,Chassey-lès-Scey,137.0,70138.0
Auvergne-Rhône-Alpes,73,Lescheraines,779.0,73146.0
Auvergne-Rhône-Alpes,74,Faverges-Seythenex,7878.0,74123.0
Auvergne-Rhône-Alpes,74,Le Sappey,414.0,74259.0
Normandie,76,Bully,931.0,76147.0
Normandie,27,Irreville,479.0,27353.0
Bretagne,29,Cast,1640.0,29025.0
Occitanie,30,Saint-Privat-des-Vieux,5278.0,30294.0
Occitanie,31,Milhas,178.0,31342.0
Occitanie,31,Saint-Araille,156.0,31469.0
Occitanie,32,Larressingle,222.0,32194.0
Occitanie,34,Marseillan,7894.0,34150.0
Bretagne,35,Antrain,1339.0,35004.0
Bourgogne-Franche-Comté,39,Tavaux,4027.0,39526.0
Nouvelle-Aquitaine,40,Bahus-Soubiran,429.0,40022.0
Auvergne-Rhône-Alpes,43,Champclause,204.0,43053.0
Nouvelle-Aquitaine,47,Longueville,372.0,47150.0
Occitanie,48,Fraissinet-de-Fourques,74.0,48065.0
Normandie,50,Cambernon,739.0,50092.0
Normandie,50,Le Luot,273.0,50282.0
Grand Est,51,Remicourt,61.0,51456.0
Grand Est,52,Bettancourt-la-Ferrée,1737.0,52045.0
Hauts-de-France,80,Dominois,186.0,80244.0
Occitanie,81,Pont-de-Larn,2952.0,81209.0
Occitanie,81,Roussayrolles,81.0,81234.0
Provence-Alpes-Côte d'Azur,83,La Valette-du-Var,24054.0,83144.0
Grand Est,88,Pargny-sous-Mureau,189.0,88344.0
Bourgogne-Franche-Comté,90,Essert,3383.0,90039.0
Île-de-France,94,Gentilly,17561.0,94037.0
Normandie,27,Mesnil-Rousset,93.0,27404.0
Occitanie,30,Remoulins,2348.0,30212.0
Occitanie,32,Pujaudran,1534.0,32334.0
Nouvelle-Aquitaine,33,Romagne,472.0,33358.0
Occitanie,34,Mèze,11679.0,34157.0
Bretagne,35,Maxent,1486.0,35169.0
Bretagne,35,Parcé,653.0,35214.0
Auvergne-Rhône-Alpes,38,Sainte-Anne-sur-Gervonde,680.0,38358.0
Bourgogne-Franche-Comté,39,Rosay,125.0,39466.0
Centre-Val de Loire,41,Couture-sur-Loir,419.0,41070.0
Grand Est,54,Bernécourt,187.0,54063.0
Auvergne-Rhône-Alpes,07,Champis,627.0,7052.0
Occitanie,11,Arzens,1263.0,11018.0
Provence-Alpes-Côte d'Azur,13,Auriol,11583.0,13007.0
Provence-Alpes-Côte d'Azur,13,Marseille 10e Arrondissement,56614.0,13210.0
Centre-Val de Loire,18,Clémont,734.0,18067.0
Nouvelle-Aquitaine,19,Espartignac,451.0,19076.0
Bourgogne-Franche-Comté,21,Puits,129.0,21511.0
Bretagne,22,Tonquédec,1209.0,22340.0
Nouvelle-Aquitaine,24,Saint-Crépin-et-Carlucet,528.0,24392.0
Auvergne-Rhône-Alpes,26,Montréal-les-Sources,24.0,26209.0
Grand Est,55,Baudrémont,53.0,55032.0
Bourgogne-Franche-Comté,58,Breugnon,179.0,58038.0
Bourgogne-Franche-Comté,58,Fourchambault,4386.0,58117.0
Hauts-de-France,59,Bachy,1711.0,59042.0
Hauts-de-France,62,La Capelle-lès-Boulogne,1642.0,62908.0
Grand Est,68,Metzeral,1086.0,68204.0
Auvergne-Rhône-Alpes,69,Aveize,1158.0,69014.0
Auvergne-Rhône-Alpes,73,Saint-Jean-de-Maurienne,8199.0,73248.0
Normandie,76,Raffetot,511.0,76518.0
Normandie,76,Saint-André-sur-Cailly,873.0,76555.0
Normandie,76,Saint-Germain-des-Essourts,411.0,76581.0
Occitanie,82,Auterive,80.0,82006.0
Centre-Val de Loire,28,Saussay,1102.0,28371.0
Bourgogne-Franche-Comté,39,Vers-en-Montagne,244.0,39554.0
Nouvelle-Aquitaine,40,Arboucave,205.0,40005.0
Nouvelle-Aquitaine,40,Duhort-Bachen,682.0,40091.0
Auvergne-Rhône-Alpes,42,Aboën,442.0,42001.0
Auvergne-Rhône-Alpes,43,Monlet,421.0,43138.0
Grand Est,51,Villers-Allerand,895.0,51629.0
Hauts-de-France,02,Coingt,69.0,2204.0
Auvergne-Rhône-Alpes,03,Venas,249.0,3303.0
Normandie,14,Hermival-les-Vaux,853.0,14326.0
Centre-Val de Loire,18,Saint-Maur,293.0,18225.0
Nouvelle-Aquitaine,19,Bassignac-le-Haut,192.0,19018.0
Bretagne,22,Saint-Glen,618.0,22296.0
Grand Est,55,Brabant-le-Roi,236.0,55069.0
Bourgogne-Franche-Comté,58,Ville-Langy,269.0,58311.0
Hauts-de-France,62,Hannescamps,201.0,62409.0
Auvergne-Rhône-Alpes,63,Artonne,906.0,63012.0
Occitanie,65,Bourréac,109.0,65107.0
Bourgogne-Franche-Comté,70,Corbenay,1319.0,70171.0
Bourgogne-Franche-Comté,71,Saint-Germain-du-Plain,2310.0,71420.0
Bourgogne-Franche-Comté,71,Saint-Martin-du-Mont,210.0,71454.0
Normandie,76,Yerville,2448.0,76752.0
Île-de-France,77,Saint-Martin-des-Champs,672.0,77423.0
Île-de-France,78,Mézières-sur-Seine,3712.0,78402.0
Hauts-de-France,80,Mouflers,93.0,80574.0
Pays de la Loire,85,Bournezeau,3423.0,85034.0
Île-de-France,95,Survilliers,4177.0,95604.0
Auvergne-Rhône-Alpes,03,Lapalisse,3191.0,3138.0
Auvergne-Rhône-Alpes,03,Saint-Bonnet-de-Rochefort,706.0,3220.0
Auvergne-Rhône-Alpes,03,Valignat,78.0,3295.0
Grand Est,08,Les Petites-Armoises,64.0,8020.0
Occitanie,09,Castillon-en-Couserans,406.0,9085.0
Occitanie,09,Engomer,293.0,9111.0
Occitanie,09,Mirepoix,3365.0,9194.0
Nouvelle-Aquitaine,23,Pontarion,374.0,23155.0
Normandie,27,Bouquelon,498.0,27101.0
Grand Est,54,Saulnes,2457.0,54493.0
Grand Est,55,Septsarges,49.0,55484.0
Bretagne,56,Île-d'Houat,251.0,56086.0
Grand Est,57,Erching,418.0,57196.0
Hauts-de-France,62,Graincourt-lès-Havrincourt,640.0,62384.0
Nouvelle-Aquitaine,64,Monein,4563.0,64393.0
Occitanie,65,Laméac,155.0,65254.0
Grand Est,67,Hurtigheim,753.0,67214.0
Bourgogne-Franche-Comté,71,Saint-Julien-de-Civry,498.0,71433.0
Bourgogne-Franche-Comté,71,Vauban,233.0,71561.0
Pays de la Loire,72,Château-l'Hermitage,265.0,72072.0
Pays de la Loire,72,Souillé,671.0,72338.0
Occitanie,31,Touille,253.0,31554.0
Occitanie,32,Saint-Orens,82.0,32399.0
Nouvelle-Aquitaine,33,Générac,555.0,33184.0
Bourgogne-Franche-Comté,39,Mouchard,1435.0,39370.0
Bourgogne-Franche-Comté,39,Nanchez,465.0,39130.0
Centre-Val de Loire,41,Saint-Julien-sur-Cher,788.0,41218.0
Centre-Val de Loire,45,Outarville,1370.0,45240.0
Nouvelle-Aquitaine,47,Rayet,180.0,47219.0
Pays de la Loire,49,Brain-sur-Allonnes,2004.0,49041.0
Normandie,50,Saint-Aubin-des-Préaux,444.0,50447.0
Nouvelle-Aquitaine,87,Darnac,390.0,87055.0
Bourgogne-Franche-Comté,89,Montillot,282.0,89266.0
Île-de-France,95,Le Plessis-Luzarches,142.0,95493.0
Guadeloupe,971,Baillif,5944.0,971104.0
Grand Est,54,Sainte-Geneviève,191.0,54474.0
Grand Est,55,Heudicourt-sous-les-Côtes,176.0,55245.0
Hauts-de-France,59,La Sentinelle,3232.0,59564.0
Hauts-de-France,60,Lachelle,666.0,60337.0
Hauts-de-France,60,La Neuville-sur-Oudeuil,334.0,60458.0
Hauts-de-France,62,Maresville,101.0,62554.0
Auvergne-Rhône-Alpes,69,Chessy,2107.0,69056.0
Auvergne-Rhône-Alpes,73,Chamousset,603.0,73068.0
Centre-Val de Loire,28,Houville-la-Branche,457.0,28194.0
Nouvelle-Aquitaine,33,Lussac,1306.0,33261.0
Centre-Val de Loire,36,Tranzault,354.0,36226.0
Auvergne-Rhône-Alpes,43,Saint-Just-Malmont,4242.0,43205.0
Nouvelle-Aquitaine,47,Caubon-Saint-Sauveur,255.0,47059.0
Nouvelle-Aquitaine,47,Varès,674.0,47316.0
Grand Est,51,Sapignicourt,407.0,51522.0
Hauts-de-France,02,Jussy,1264.0,2397.0
Auvergne-Rhône-Alpes,03,Tronget,932.0,3292.0
Provence-Alpes-Côte d'Azur,06,Le Broc,1417.0,6025.0
Grand Est,08,Saint-Marcel,380.0,8389.0
Grand Est,10,Bouilly,1106.0,10051.0
Grand Est,10,Chaudrey,150.0,10091.0
Grand Est,10,Droupt-Sainte-Marie,242.0,10132.0
Normandie,14,Le Pin,831.0,14504.0
Centre-Val de Loire,18,Meillant,704.0,18142.0
Bretagne,22,Saint-Juvat,674.0,22308.0
Bourgogne-Franche-Comté,25,Hyèvre-Paroisse,190.0,25313.0
Auvergne-Rhône-Alpes,26,Chamaret,574.0,26070.0
Île-de-France,77,Bagneaux-sur-Loing,1702.0,77016.0
Hauts-de-France,80,Bayonvillers,351.0,80058.0
Bourgogne-Franche-Comté,89,Champcevrais,315.0,89072.0
Normandie,61,Avrilly,112.0,61021.0
Auvergne-Rhône-Alpes,63,Issoire,15193.0,63178.0
Bourgogne-Franche-Comté,70,Charcenne,348.0,70130.0
Bretagne,29,Saint-Ségal,1116.0,29263.0
Occitanie,32,Ponsan-Soubiran,103.0,32324.0
Occitanie,34,Brenas,52.0,34040.0
Occitanie,34,Caux,2599.0,34063.0
Auvergne-Rhône-Alpes,38,Velanne,536.0,38531.0
Bourgogne-Franche-Comté,39,Cize,811.0,39153.0
Nouvelle-Aquitaine,40,Lüe,572.0,40163.0
Auvergne-Rhône-Alpes,43,Raucoules,941.0,43159.0
Occitanie,46,Leyme,959.0,46170.0
Nouvelle-Aquitaine,47,Saint-Étienne-de-Villeréal,307.0,47240.0
Occitanie,48,Albaret-le-Comtal,177.0,48001.0
Pays de la Loire,49,Courléon,150.0,49114.0
Occitanie,81,Appelle,72.0,81015.0
Occitanie,81,Rouairoux,382.0,81231.0
Grand Est,88,Vrécourt,386.0,88524.0
Bretagne,56,Saint-Jean-la-Poterie,1558.0,56223.0
Bretagne,56,Theix-Noyalo,8007.0,56251.0
Nouvelle-Aquitaine,64,Narcastet,746.0,64413.0
Occitanie,65,Barlest,321.0,65065.0
Grand Est,68,Burnhaupt-le-Haut,1871.0,68060.0
Bourgogne-Franche-Comté,70,Andelarre,137.0,70019.0
Pays de la Loire,72,Saint-Gervais-de-Vic,413.0,72286.0
Pays de la Loire,72,Théligny,220.0,72353.0
Auvergne-Rhône-Alpes,01,Saint-Didier-sur-Chalaronne,2898.0,1348.0
Auvergne-Rhône-Alpes,01,Saint-Nizier-le-Bouchoux,697.0,1380.0
Hauts-de-France,02,Éparcy,37.0,2278.0
Hauts-de-France,02,Vasseny,215.0,2763.0
Auvergne-Rhône-Alpes,07,Saint-Martin-d'Ardèche,1014.0,7268.0
Grand Est,08,Vaux-Champagne,134.0,8462.0
Grand Est,10,Blaincourt-sur-Aube,109.0,10046.0
Grand Est,10,Chappes,321.0,10083.0
Auvergne-Rhône-Alpes,15,Villedieu,560.0,15262.0
Nouvelle-Aquitaine,16,Oriolles,272.0,16251.0
Nouvelle-Aquitaine,19,Corrèze,1174.0,19062.0
Bourgogne-Franche-Comté,25,Berche,483.0,25054.0
Bourgogne-Franche-Comté,25,Breconchaux,101.0,25088.0
Auvergne-Rhône-Alpes,26,La Penne-sur-l'Ouvèze,100.0,26229.0
Occitanie,31,Roquesérière,719.0,31459.0
Bretagne,35,L' Hermitage,4421.0,35131.0
Centre-Val de Loire,36,La Buxerette,108.0,36028.0
Auvergne-Rhône-Alpes,38,Montagnieu,1070.0,38246.0
Pays de la Loire,44,Vieillevigne,4036.0,44216.0
Occitanie,46,Felzins,441.0,46101.0
Occitanie,46,Saint-Vincent-Rive-d'Olt,459.0,46296.0
Nouvelle-Aquitaine,47,Cours,207.0,47073.0
Normandie,50,La Vendelée,470.0,50624.0
Grand Est,51,Bergères-sous-Montmirail,121.0,51050.0
Grand Est,51,Chaudefontaine,337.0,51139.0
Grand Est,51,Sept-Saulx,616.0,51530.0
Normandie,76,Yvetot,12401.0,76758.0
Île-de-France,77,Grisy-Suisnes,2449.0,77217.0
Hauts-de-France,80,Boves,3172.0,80131.0
Hauts-de-France,80,Brévillers,112.0,80140.0
Pays de la Loire,85,Saint-Cyr-en-Talmondais,380.0,85206.0
Occitanie,30,Chusclan,1009.0,30081.0
Auvergne-Rhône-Alpes,63,Vodable,200.0,63466.0
Auvergne-Rhône-Alpes,69,Lyon 8e Arrondissement,85610.0,69388.0
Hauts-de-France,02,Morsain,443.0,2527.0
Centre-Val de Loire,28,Sainte-Gemme-Moronval,1120.0,28332.0
Nouvelle-Aquitaine,24,Grignols,670.0,24205.0
Nouvelle-Aquitaine,47,Lachapelle,83.0,47126.0
Île-de-France,78,Montalet-le-Bois,326.0,78416.0
Normandie,50,Villiers-Fossard,654.0,50641.0
Hauts-de-France,02,Brasles,1518.0,2114.0
Nouvelle-Aquitaine,17,Médis,2925.0,17228.0
Hauts-de-France,02,Pargny-la-Dhuys,177.0,2590.0
Hauts-de-France,62,Adinfer,260.0,62009.0
Auvergne-Rhône-Alpes,03,Neuilly-le-Réal,1501.0,3197.0
Hauts-de-France,59,Hélesmes,1987.0,59297.0
Auvergne-Rhône-Alpes,63,Boudes,291.0,63046.0
Normandie,27,Le Tilleul-Lambert,253.0,27641.0
Occitanie,31,Labarthe-sur-Lèze,5938.0,31248.0
Occitanie,32,Gimont,3038.0,32147.0
Nouvelle-Aquitaine,33,Lansac,738.0,33228.0
Auvergne-Rhône-Alpes,42,Saint-Julien-Molin-Molette,1187.0,42246.0
Auvergne-Rhône-Alpes,01,Frans,2388.0,1166.0
Auvergne-Rhône-Alpes,01,Torcieu,739.0,1421.0
Hauts-de-France,02,Sainte-Preuve,84.0,2690.0
Provence-Alpes-Côte d'Azur,06,Saint-Jeannet,4206.0,6122.0
Grand Est,08,Bouconville,56.0,8074.0
Bretagne,22,Ploëzal,1280.0,22204.0
Bourgogne-Franche-Comté,58,Moulins-Engilbert,1480.0,58182.0
Nouvelle-Aquitaine,87,Gorre,414.0,87073.0
Bourgogne-Franche-Comté,70,Vaux-le-Moncelot,71.0,70527.0
Occitanie,32,Monlaur-Bernet,164.0,32272.0
Île-de-France,92,Le Plessis-Robinson,29192.0,92060.0
Auvergne-Rhône-Alpes,07,Lablachère,2146.0,7117.0
Centre-Val de Loire,45,Aschères-le-Marché,1167.0,45009.0
Bourgogne-Franche-Comté,39,Montigny-lès-Arsures,272.0,39355.0
Normandie,27,Le Thuit,149.0,27635.0
Auvergne-Rhône-Alpes,73,Saint-Sulpice,783.0,73281.0
Grand Est,54,Neuviller-sur-Moselle,226.0,54399.0
Hauts-de-France,62,Monchy-le-Preux,719.0,62582.0
Nouvelle-Aquitaine,23,Mautes,221.0,23127.0
Auvergne-Rhône-Alpes,63,Valbeleix,129.0,63440.0
Auvergne-Rhône-Alpes,43,Beaumont,296.0,43022.0
Grand Est,57,Saint-François-Lacroix,312.0,57610.0
Auvergne-Rhône-Alpes,73,Montendry,63.0,73166.0
Bourgogne-Franche-Comté,71,Châtel-Moron,100.0,71115.0
Auvergne-Rhône-Alpes,43,Grenier-Montgon,120.0,43103.0
Hauts-de-France,59,Flaumont-Waudrechies,391.0,59233.0
Occitanie,32,Saramon,833.0,32412.0
Grand Est,54,Rouves,104.0,54464.0
Nouvelle-Aquitaine,47,Baleyssagues,180.0,47020.0
Bourgogne-Franche-Comté,21,Champdôtre,609.0,21138.0
Auvergne-Rhône-Alpes,01,Saint-Georges-sur-Renon,224.0,1356.0
Bourgogne-Franche-Comté,21,Clamerey,185.0,21177.0
Nouvelle-Aquitaine,24,La Rochebeaucourt-et-Argentine,324.0,24353.0
Nouvelle-Aquitaine,24,Saint-Nexans,976.0,24472.0
Bourgogne-Franche-Comté,25,Blarians,63.0,25065.0
Grand Est,55,Taillancourt,132.0,55503.0
Grand Est,57,Flétrange,966.0,57217.0
Bourgogne-Franche-Comté,58,Châtillon-en-Bazois,921.0,58065.0
Bourgogne-Franche-Comté,58,Glux-en-Glenne,94.0,58128.0
Hauts-de-France,60,Muirancourt,571.0,60443.0
Hauts-de-France,62,Beauvoir-Wavans,389.0,62881.0
Hauts-de-France,62,Rebergues,385.0,62692.0
Auvergne-Rhône-Alpes,63,Lastic,111.0,63191.0
Auvergne-Rhône-Alpes,63,Saint-Ferréol-des-Côtes,560.0,63341.0
Nouvelle-Aquitaine,64,Astis,305.0,64070.0
Occitanie,65,Betbèze,46.0,65088.0
Bourgogne-Franche-Comté,70,Maussans,68.0,70335.0
Bourgogne-Franche-Comté,71,Grury,545.0,71227.0
Hauts-de-France,62,Wailly,1125.0,62869.0
Grand Est,57,Zommange,44.0,57763.0
Grand Est,57,Gandrange,2886.0,57242.0
Grand Est,51,Mailly-Champagne,689.0,51338.0
Centre-Val de Loire,37,Semblançay,2227.0,37245.0
Hauts-de-France,60,Bazicourt,341.0,60050.0
Nouvelle-Aquitaine,86,Lésigny,545.0,86129.0
Grand Est,88,Battexey,33.0,88038.0
Île-de-France,91,La Ville-du-Bois,7506.0,91665.0
Grand Est,08,L' Écaille,274.0,8148.0
Occitanie,12,Alrance,380.0,12006.0
Provence-Alpes-Côte d'Azur,13,Saint-Estève-Janson,389.0,13093.0
Hauts-de-France,62,Béthonsart,155.0,62118.0
Hauts-de-France,62,Blangerval-Blangermont,113.0,62137.0
Hauts-de-France,62,Couin,112.0,62242.0
Auvergne-Rhône-Alpes,63,Saint-Étienne-sur-Usson,288.0,63340.0
Nouvelle-Aquitaine,64,Barcus,656.0,64093.0
Grand Est,67,Bernardvillé,232.0,67032.0
Normandie,76,Goderville,2878.0,76302.0
Normandie,76,Yquebeuf,248.0,76756.0
Île-de-France,77,Douy-la-Ramée,330.0,77163.0
Île-de-France,77,Pontault-Combault,38587.0,77373.0
Île-de-France,77,Verneuil-l'Étang,3248.0,77493.0
Hauts-de-France,80,Quivières,145.0,80658.0
Occitanie,81,Saint-Sulpice-la-Pointe,9159.0,81271.0
Bourgogne-Franche-Comté,89,Fontaine-la-Gaillarde,528.0,89172.0
Auvergne-Rhône-Alpes,01,Ceyzériat,3203.0,1072.0
Grand Est,08,Mogues,203.0,8291.0
Grand Est,08,Saint-Loup-en-Champagne,322.0,8386.0
Grand Est,10,Crésantignes,317.0,10116.0
Grand Est,10,Urville,138.0,10390.0
Auvergne-Rhône-Alpes,15,Saint-Rémy-de-Chaudes-Aigues,121.0,15209.0
Nouvelle-Aquitaine,19,Sainte-Marie-Lapanouze,64.0,19219.0
Nouvelle-Aquitaine,19,Ussel,10187.0,19275.0
Bourgogne-Franche-Comté,21,Épagny,319.0,21245.0
Bourgogne-Franche-Comté,25,Le Mémont,43.0,25373.0
